OrderID,ProductCategory,Supplier,Region,OrderValue,MarketingChannel,ReturnStatus,ReturnReason,OrderDate
ORDX200043,Beauty,Supplier B,North,225.84,Ads,Not Returned,,31-03-2024
ORDX200044,Books,Supplier D,East,47.71,Organic,Returned,Defective Item,15-04-2024
ORDX200045,Books,Supplier A,East,153.13,Organic,Not Returned,,03-04-2024
ORDX200046,Beauty,Supplier D,South,493.22,Organic,Not Returned,,15-03-2024
ORDX200047,Electronics,Supplier D,South,337.28,Organic,Returned,Other,22-06-2024
ORDX200048,Books,Supplier D,West,369.67,Social Media,Returned,Better Price Elsewhere,30-03-2024
ORDX200049,Toys,Supplier A,East,612.86,Social Media,Not Returned,,06-05-2024
ORDX200050,Beauty,Supplier C,South,253.53,Social Media,Not Returned,,29-04-2024
ORDX200051,Beauty,Supplier C,East,216.12,Email,Returned,Changed Mind,13-05-2024
ORDX200052,Electronics,Supplier D,North,622.47,Ads,Not Returned,,30-03-2024
ORDX200053,Clothing,Supplier C,North,692.41,Social Media,Not Returned,,16-03-2024
ORDX200054,Clothing,Supplier C,North,443.95,Ads,Returned,Product Not as Described,20-05-2024
ORDX200055,Beauty,Supplier C,South,715.29,Email,Returned,Better Price Elsewhere,03-03-2024
ORDX200056,Home & Kitchen,Supplier C,North,189.36,Email,Not Returned,,11-03-2024
ORDX200057,Clothing,Supplier B,East,389.25,Ads,Not Returned,,03-03-2024
ORDX200058,Beauty,Supplier B,West,270.46,Email,Not Returned,,11-03-2024
ORDX200059,Toys,Supplier C,South,346.43,Social Media,Returned,Better Price Elsewhere,15-06-2024
ORDX200060,Electronics,Supplier B,South,408.7,Ads,Not Returned,,30-04-2024
ORDX200061,Beauty,Supplier C,South,586.1,Organic,Not Returned,,14-06-2024
ORDX200062,Home & Kitchen,Supplier C,South,343.29,Email,Returned,Damaged on Arrival,16-05-2024
ORDX200063,Home & Kitchen,Supplier D,West,554.11,Ads,Not Returned,,21-03-2024
ORDX200064,Clothing,Supplier D,West,45.96,Email,Not Returned,,27-05-2024
ORDX200065,Clothing,Supplier B,West,548.45,Email,Not Returned,,10-04-2024
ORDX200066,Clothing,Supplier C,East,330.83,Email,Returned,Wrong Size,06-04-2024
ORDX200067,Books,Supplier C,West,424.58,Email,Not Returned,,09-05-2024
ORDX200068,Books,Supplier B,West,539.16,Email,Returned,Defective Item,25-06-2024
ORDX200069,Beauty,Supplier A,West,561.71,Ads,Returned,Late Delivery,10-06-2024
ORDX200070,Home & Kitchen,Supplier B,South,354.63,Social Media,Returned,Product Not as Described,21-03-2024
ORDX200071,Electronics,Supplier C,West,419.95,Email,Returned,Late Delivery,24-05-2024
ORDX200072,Electronics,Supplier C,South,255.88,Social Media,Returned,Damaged on Arrival,07-06-2024
ORDX200073,Clothing,Supplier C,North,134.16,Email,Returned,Wrong Size,27-04-2024
ORDX200074,Home & Kitchen,Supplier A,West,551.71,Ads,Not Returned,,18-05-2024
ORDX200075,Beauty,Supplier C,East,312.03,Organic,Not Returned,,13-05-2024
ORDX200076,Toys,Supplier B,East,598.57,Organic,Not Returned,,13-04-2024
ORDX200077,Books,Supplier A,East,586.41,Organic,Not Returned,,20-06-2024
ORDX200078,Toys,Supplier B,South,447.84,Organic,Returned,Product Not as Described,12-05-2024
ORDX200079,Books,Supplier B,East,535.46,Ads,Not Returned,,04-05-2024
ORDX200080,Electronics,Supplier D,South,23.35,Email,Returned,Defective Item,05-04-2024
ORDX200081,Toys,Supplier D,North,105.16,Social Media,Not Returned,,13-05-2024
ORDX200082,Beauty,Supplier C,West,407.92,Social Media,Not Returned,,20-04-2024
ORDX200083,Clothing,Supplier A,North,366.29,Social Media,Returned,Damaged on Arrival,20-04-2024
ORDX200084,Beauty,Supplier A,West,123.77,Email,Returned,Damaged on Arrival,22-04-2024
ORDX200085,Electronics,Supplier B,South,344.02,Social Media,Returned,Late Delivery,30-03-2024
ORDX200086,Home & Kitchen,Supplier A,East,520.17,Organic,Not Returned,,03-04-2024
ORDX200087,Home & Kitchen,Supplier C,South,365.36,Ads,Returned,Late Delivery,01-04-2024
ORDX200088,Home & Kitchen,Supplier A,West,526.11,Email,Not Returned,,15-06-2024
ORDX200089,Beauty,Supplier D,West,576.6,Ads,Returned,Wrong Size,15-03-2024
ORDX200090,Clothing,Supplier B,South,453.76,Email,Not Returned,,21-04-2024
ORDX200091,Beauty,Supplier A,East,285.81,Organic,Not Returned,,12-06-2024
ORDX200092,Electronics,Supplier D,South,406.12,Social Media,Not Returned,,06-03-2024
ORDX200093,Beauty,Supplier D,East,525.07,Social Media,Not Returned,,17-05-2024
ORDX200094,Home & Kitchen,Supplier A,North,595.63,Organic,Returned,Wrong Size,16-06-2024
ORDX200095,Books,Supplier A,South,138.21,Ads,Returned,Better Price Elsewhere,29-04-2024
ORDX200096,Books,Supplier C,East,669.77,Email,Not Returned,,22-05-2024
ORDX200097,Clothing,Supplier B,East,41.6,Email,Not Returned,,30-06-2024
ORDX200098,Clothing,Supplier B,North,381.2,Social Media,Returned,Changed Mind,21-06-2024
ORDX200099,Beauty,Supplier C,West,607.27,Ads,Not Returned,,24-03-2024
ORDX200100,Books,Supplier A,East,136.99,Email,Returned,Defective Item,16-04-2024
ORDX200101,Beauty,Supplier B,East,116.27,Social Media,Returned,Late Delivery,17-04-2024
ORDX200102,Electronics,Supplier C,West,643.81,Ads,Not Returned,,29-03-2024
ORDX200103,Electronics,Supplier B,East,94.82,Email,Not Returned,,27-06-2024
ORDX200104,Clothing,Supplier D,North,642.55,Ads,Not Returned,,31-03-2024
ORDX200105,Books,Supplier D,North,306.9,Organic,Returned,Late Delivery,16-03-2024
ORDX200106,Home & Kitchen,Supplier A,North,443.37,Social Media,Returned,Other,16-05-2024
ORDX200107,Books,Supplier A,North,741.38,Organic,Not Returned,,05-04-2024
ORDX200108,Books,Supplier D,West,547.93,Ads,Not Returned,,04-06-2024
ORDX200109,Electronics,Supplier C,East,236.95,Social Media,Returned,Incorrect Item,07-04-2024
ORDX200110,Toys,Supplier D,West,187.97,Social Media,Not Returned,,06-05-2024
ORDX200111,Books,Supplier C,East,513.65,Organic,Not Returned,,07-05-2024
ORDX200112,Electronics,Supplier A,West,131.67,Email,Not Returned,,30-06-2024
ORDX200113,Electronics,Supplier B,East,274.71,Organic,Returned,Changed Mind,26-03-2024
ORDX200114,Books,Supplier B,East,51.42,Social Media,Returned,Changed Mind,16-04-2024
ORDX200115,Beauty,Supplier A,West,402.78,Social Media,Returned,Better Price Elsewhere,07-04-2024
ORDX200116,Books,Supplier D,West,220.55,Organic,Returned,Product Not as Described,16-03-2024
ORDX200117,Electronics,Supplier C,West,573.29,Organic,Not Returned,,23-04-2024
ORDX200118,Electronics,Supplier D,West,158.55,Email,Returned,Product Not as Described,20-04-2024
ORDX200119,Home & Kitchen,Supplier D,South,446.74,Social Media,Returned,Better Price Elsewhere,19-04-2024
ORDX200120,Books,Supplier B,West,405.14,Ads,Not Returned,,09-03-2024
ORDX200121,Books,Supplier A,South,637.59,Ads,Not Returned,,04-05-2024
ORDX200122,Beauty,Supplier B,West,691.06,Email,Not Returned,,06-03-2024
ORDX200123,Clothing,Supplier C,South,288.74,Ads,Not Returned,,01-03-2024
ORDX200124,Electronics,Supplier A,South,745.26,Email,Returned,Changed Mind,19-04-2024
ORDX200125,Beauty,Supplier C,East,655.75,Ads,Returned,Damaged on Arrival,02-03-2024
ORDX200126,Electronics,Supplier C,South,506.78,Email,Not Returned,,13-04-2024
ORDX200127,Home & Kitchen,Supplier D,East,65.06,Ads,Returned,Other,13-03-2024
ORDX200128,Books,Supplier A,North,319.86,Organic,Not Returned,,03-06-2024
ORDX200129,Home & Kitchen,Supplier B,East,233.36,Email,Returned,Other,02-04-2024
ORDX200130,Electronics,Supplier B,East,183.87,Organic,Not Returned,,17-06-2024
ORDX200131,Home & Kitchen,Supplier D,East,198.63,Social Media,Not Returned,,26-04-2024
ORDX200132,Toys,Supplier B,South,482.82,Organic,Returned,Late Delivery,03-03-2024
ORDX200133,Home & Kitchen,Supplier C,West,37.83,Email,Not Returned,,07-04-2024
ORDX200134,Toys,Supplier A,South,631.41,Social Media,Not Returned,,03-03-2024
ORDX200135,Clothing,Supplier D,East,386.35,Social Media,Not Returned,,18-03-2024
ORDX200136,Beauty,Supplier B,North,692.65,Ads,Not Returned,,04-06-2024
ORDX200137,Electronics,Supplier C,North,571.88,Social Media,Not Returned,,12-05-2024
ORDX200138,Toys,Supplier C,North,188.21,Organic,Returned,Product Not as Described,05-05-2024
ORDX200139,Books,Supplier A,South,427.48,Email,Returned,Damaged on Arrival,19-03-2024
ORDX200140,Books,Supplier D,West,613.45,Email,Not Returned,,27-04-2024
ORDX200141,Electronics,Supplier C,West,404.53,Social Media,Not Returned,,26-04-2024
ORDX200142,Toys,Supplier C,North,244.1,Email,Not Returned,,26-03-2024
ORDX200143,Books,Supplier D,East,163.87,Social Media,Returned,Better Price Elsewhere,17-04-2024
ORDX200144,Toys,Supplier A,South,434.74,Ads,Not Returned,,30-05-2024
ORDX200145,Electronics,Supplier D,North,336.56,Organic,Returned,Wrong Size,28-03-2024
ORDX200146,Clothing,Supplier A,South,88.82,Email,Returned,Damaged on Arrival,12-04-2024
ORDX200147,Toys,Supplier D,South,260.29,Social Media,Returned,Better Price Elsewhere,29-06-2024
ORDX200148,Books,Supplier D,East,680.55,Social Media,Returned,Late Delivery,19-05-2024
ORDX200149,Beauty,Supplier B,West,671.55,Social Media,Returned,Product Not as Described,16-05-2024
ORDX200150,Toys,Supplier A,East,683.23,Social Media,Not Returned,,29-06-2024
ORDX200151,Electronics,Supplier D,South,387.71,Ads,Returned,Changed Mind,23-05-2024
ORDX200152,Beauty,Supplier D,West,166.87,Email,Not Returned,,09-05-2024
ORDX200153,Electronics,Supplier B,East,312.42,Email,Not Returned,,22-03-2024
ORDX200154,Home & Kitchen,Supplier C,South,552.34,Organic,Not Returned,,10-03-2024
ORDX200155,Toys,Supplier B,North,494.53,Organic,Not Returned,,02-05-2024
ORDX200156,Toys,Supplier D,East,529.14,Ads,Not Returned,,29-06-2024
ORDX200157,Home & Kitchen,Supplier B,North,668.65,Email,Not Returned,,16-03-2024
ORDX200158,Home & Kitchen,Supplier C,West,328.77,Email,Not Returned,,04-05-2024
ORDX200159,Beauty,Supplier D,South,616.5,Organic,Returned,Damaged on Arrival,18-06-2024
ORDX200160,Home & Kitchen,Supplier D,West,405.03,Email,Not Returned,,24-03-2024
ORDX200161,Beauty,Supplier B,South,404.25,Ads,Not Returned,,07-04-2024
ORDX200162,Books,Supplier A,East,125.22,Ads,Not Returned,,29-04-2024
ORDX200163,Books,Supplier A,North,705.09,Social Media,Not Returned,,29-03-2024
ORDX200164,Toys,Supplier D,South,560.04,Organic,Not Returned,,13-04-2024
ORDX200165,Toys,Supplier A,West,133.11,Organic,Not Returned,,05-04-2024
ORDX200166,Beauty,Supplier D,West,396.85,Social Media,Returned,Better Price Elsewhere,04-05-2024
ORDX200167,Books,Supplier A,South,510.98,Social Media,Returned,Changed Mind,12-06-2024
ORDX200168,Books,Supplier A,West,459.13,Email,Not Returned,,05-04-2024
ORDX200169,Clothing,Supplier D,South,70.61,Organic,Not Returned,,22-03-2024
ORDX200170,Beauty,Supplier D,North,646.36,Organic,Returned,Defective Item,30-04-2024
ORDX200171,Toys,Supplier D,South,197.45,Email,Not Returned,,20-05-2024
ORDX200172,Clothing,Supplier B,North,617.7,Social Media,Not Returned,,06-04-2024
ORDX200173,Beauty,Supplier B,South,554.74,Ads,Returned,Other,31-05-2024
ORDX200174,Toys,Supplier C,West,529.84,Organic,Returned,Incorrect Item,22-06-2024
ORDX200175,Clothing,Supplier C,South,719.17,Organic,Not Returned,,05-05-2024
ORDX200176,Beauty,Supplier A,North,694.22,Organic,Not Returned,,07-05-2024
ORDX200177,Electronics,Supplier C,South,269.57,Ads,Returned,Damaged on Arrival,21-05-2024
ORDX200178,Beauty,Supplier D,East,274.97,Ads,Returned,Wrong Size,14-04-2024
ORDX200179,Beauty,Supplier B,East,67.67,Organic,Returned,Incorrect Item,04-03-2024
ORDX200180,Clothing,Supplier C,North,150.27,Ads,Not Returned,,12-03-2024
ORDX200181,Home & Kitchen,Supplier D,East,247.11,Social Media,Not Returned,,08-03-2024
ORDX200182,Beauty,Supplier B,South,23.14,Ads,Not Returned,,06-05-2024
ORDX200183,Toys,Supplier C,North,302.76,Email,Not Returned,,03-06-2024
ORDX200184,Toys,Supplier B,West,739.44,Social Media,Returned,Damaged on Arrival,08-06-2024
ORDX200185,Beauty,Supplier D,East,475.1,Social Media,Not Returned,,16-03-2024
ORDX200186,Toys,Supplier B,West,606.4,Organic,Not Returned,,27-04-2024
ORDX200187,Toys,Supplier D,West,239.63,Organic,Returned,Damaged on Arrival,06-04-2024
ORDX200188,Books,Supplier D,East,59.62,Social Media,Returned,Damaged on Arrival,16-04-2024
ORDX200189,Books,Supplier C,South,190.71,Email,Not Returned,,03-06-2024
ORDX200190,Clothing,Supplier B,South,111.27,Organic,Not Returned,,16-05-2024
ORDX200191,Electronics,Supplier A,North,97.58,Social Media,Not Returned,,05-03-2024
ORDX200192,Home & Kitchen,Supplier A,South,706.28,Ads,Returned,Wrong Size,09-04-2024
ORDX200193,Clothing,Supplier D,North,634.04,Social Media,Not Returned,,21-04-2024
ORDX200194,Home & Kitchen,Supplier A,North,330.5,Ads,Not Returned,,08-03-2024
ORDX200195,Clothing,Supplier C,North,304.28,Organic,Not Returned,,30-03-2024
ORDX200196,Beauty,Supplier C,North,462.98,Email,Returned,Late Delivery,25-05-2024
ORDX200197,Clothing,Supplier D,West,642.34,Social Media,Not Returned,,28-05-2024
ORDX200198,Clothing,Supplier A,North,135.81,Email,Not Returned,,16-04-2024
ORDX200199,Beauty,Supplier C,North,369.41,Social Media,Returned,Defective Item,27-04-2024
ORDX200200,Clothing,Supplier C,South,133.05,Email,Not Returned,,10-03-2024
ORDX200201,Electronics,Supplier C,East,179,Email,Not Returned,,29-05-2024
ORDX200202,Clothing,Supplier C,East,377.01,Ads,Returned,Defective Item,16-06-2024
ORDX200203,Home & Kitchen,Supplier D,North,579.27,Ads,Not Returned,,22-06-2024
ORDX200204,Electronics,Supplier D,North,324.49,Organic,Not Returned,,19-05-2024
ORDX200205,Electronics,Supplier D,West,233.94,Social Media,Returned,Damaged on Arrival,27-04-2024
ORDX200206,Clothing,Supplier B,West,154.38,Organic,Not Returned,,26-03-2024
ORDX200207,Beauty,Supplier C,East,727,Organic,Returned,Product Not as Described,26-03-2024
ORDX200208,Electronics,Supplier C,South,68.65,Organic,Not Returned,,24-03-2024
ORDX200209,Home & Kitchen,Supplier B,North,298.23,Ads,Returned,Incorrect Item,12-03-2024
ORDX200210,Books,Supplier D,East,701.62,Social Media,Returned,Wrong Size,06-03-2024
ORDX200211,Clothing,Supplier C,West,248.77,Ads,Returned,Defective Item,03-03-2024
ORDX200212,Home & Kitchen,Supplier C,North,316.47,Email,Not Returned,,31-05-2024
ORDX200213,Toys,Supplier C,West,544.52,Email,Not Returned,,02-06-2024
ORDX200214,Beauty,Supplier A,West,56.96,Social Media,Not Returned,,06-05-2024
ORDX200215,Books,Supplier B,North,75.12,Social Media,Returned,Other,23-03-2024
ORDX200216,Clothing,Supplier A,South,229.35,Email,Returned,Incorrect Item,03-06-2024
ORDX200217,Beauty,Supplier D,North,321.89,Organic,Returned,Changed Mind,24-06-2024
ORDX200218,Toys,Supplier B,East,170.01,Social Media,Not Returned,,26-06-2024
ORDX200219,Beauty,Supplier C,South,365.74,Organic,Not Returned,,10-06-2024
ORDX200220,Toys,Supplier A,South,741.85,Social Media,Not Returned,,21-06-2024
ORDX200221,Clothing,Supplier D,North,256.54,Ads,Not Returned,,21-04-2024
ORDX200222,Beauty,Supplier A,South,594.55,Email,Returned,Defective Item,26-05-2024
ORDX200223,Beauty,Supplier C,West,471.31,Email,Not Returned,,16-06-2024
ORDX200224,Beauty,Supplier C,East,195.61,Ads,Returned,Better Price Elsewhere,23-03-2024
ORDX200225,Books,Supplier D,West,379.29,Social Media,Returned,Incorrect Item,07-03-2024
ORDX200226,Beauty,Supplier B,East,682.54,Ads,Not Returned,,04-04-2024
ORDX200227,Books,Supplier C,West,550.23,Email,Returned,Better Price Elsewhere,28-04-2024
ORDX200228,Toys,Supplier B,North,382.92,Organic,Not Returned,,05-03-2024
ORDX200229,Books,Supplier D,West,642.87,Organic,Returned,Other,01-04-2024
ORDX200230,Books,Supplier D,North,278.04,Organic,Not Returned,,10-04-2024
ORDX200231,Books,Supplier B,North,302.56,Social Media,Not Returned,,01-04-2024
ORDX200232,Books,Supplier B,South,96.95,Organic,Not Returned,,12-03-2024
ORDX200233,Clothing,Supplier A,South,255.61,Social Media,Returned,Damaged on Arrival,06-03-2024
ORDX200234,Electronics,Supplier D,East,94.51,Social Media,Not Returned,,11-03-2024
ORDX200235,Clothing,Supplier B,East,658.08,Ads,Returned,Incorrect Item,01-04-2024
ORDX200236,Clothing,Supplier D,North,610.83,Ads,Not Returned,,13-05-2024
ORDX200237,Toys,Supplier A,East,262.13,Ads,Not Returned,,11-06-2024
ORDX200238,Clothing,Supplier A,South,647.35,Email,Returned,Late Delivery,02-03-2024
ORDX200239,Home & Kitchen,Supplier C,South,504.66,Organic,Returned,Damaged on Arrival,12-06-2024
ORDX200240,Toys,Supplier B,South,160.77,Email,Returned,Damaged on Arrival,21-04-2024
ORDX200241,Toys,Supplier A,North,628.71,Email,Returned,Changed Mind,06-05-2024
ORDX200242,Electronics,Supplier A,North,308.51,Organic,Not Returned,,06-05-2024
ORDX200243,Clothing,Supplier C,South,453.26,Email,Not Returned,,12-06-2024
ORDX200244,Clothing,Supplier A,North,117.51,Email,Returned,Wrong Size,06-06-2024
ORDX200245,Clothing,Supplier B,South,298.84,Organic,Returned,Incorrect Item,13-03-2024
ORDX200246,Electronics,Supplier B,West,16.19,Organic,Returned,Better Price Elsewhere,15-05-2024
ORDX200247,Beauty,Supplier A,East,238.05,Organic,Not Returned,,31-05-2024
ORDX200248,Books,Supplier B,South,120.23,Organic,Not Returned,,15-03-2024
ORDX200249,Electronics,Supplier A,East,643.1,Organic,Not Returned,,04-03-2024
ORDX200250,Home & Kitchen,Supplier D,East,35.49,Social Media,Not Returned,,15-06-2024
ORDX200251,Toys,Supplier A,South,318.05,Email,Not Returned,,15-03-2024
ORDX200252,Electronics,Supplier B,East,718.94,Email,Not Returned,,07-05-2024
ORDX200253,Home & Kitchen,Supplier B,West,749.79,Social Media,Not Returned,,25-04-2024
ORDX200254,Beauty,Supplier D,South,156.92,Organic,Returned,Defective Item,21-06-2024
ORDX200255,Home & Kitchen,Supplier A,East,545.83,Organic,Not Returned,,16-03-2024
ORDX200256,Electronics,Supplier C,North,551.49,Ads,Returned,Other,11-05-2024
ORDX200257,Toys,Supplier C,South,549.98,Organic,Not Returned,,07-03-2024
ORDX200258,Home & Kitchen,Supplier C,South,138.12,Social Media,Returned,Product Not as Described,28-03-2024
ORDX200259,Toys,Supplier C,South,160.14,Ads,Returned,Incorrect Item,12-05-2024
ORDX200260,Clothing,Supplier A,North,206.94,Email,Not Returned,,28-05-2024
ORDX200261,Clothing,Supplier D,North,692.15,Email,Returned,Damaged on Arrival,21-03-2024
ORDX200262,Electronics,Supplier C,North,318.21,Organic,Not Returned,,22-06-2024
ORDX200263,Home & Kitchen,Supplier D,South,100.95,Ads,Not Returned,,12-03-2024
ORDX200264,Clothing,Supplier B,South,17.7,Ads,Not Returned,,18-06-2024
ORDX200265,Home & Kitchen,Supplier B,South,721.47,Ads,Not Returned,,19-06-2024
ORDX200266,Books,Supplier B,North,653.2,Organic,Returned,Better Price Elsewhere,13-05-2024
ORDX200267,Beauty,Supplier A,North,525.49,Ads,Not Returned,,09-06-2024
ORDX200268,Clothing,Supplier B,West,550.58,Ads,Returned,Late Delivery,11-04-2024
ORDX200269,Beauty,Supplier D,South,68.46,Organic,Returned,Damaged on Arrival,08-04-2024
ORDX200270,Clothing,Supplier A,West,582.23,Social Media,Not Returned,,13-06-2024
ORDX200271,Toys,Supplier C,North,97.64,Ads,Not Returned,,18-05-2024
ORDX200272,Books,Supplier B,West,365.24,Email,Not Returned,,06-06-2024
ORDX200273,Books,Supplier D,South,156.56,Social Media,Returned,Wrong Size,07-04-2024
ORDX200274,Home & Kitchen,Supplier C,East,193.17,Social Media,Not Returned,,18-03-2024
ORDX200275,Home & Kitchen,Supplier B,West,187.19,Ads,Not Returned,,18-05-2024
ORDX200276,Books,Supplier D,West,39.76,Social Media,Not Returned,,17-03-2024
ORDX200277,Beauty,Supplier B,West,636.84,Social Media,Returned,Incorrect Item,13-05-2024
ORDX200278,Clothing,Supplier C,West,131.99,Email,Not Returned,,30-06-2024
