OrderID,ProductCategory,Supplier,Region,OrderValue,MarketingChannel,ReturnStatus,ReturnReason,OrderDate,is_returned,return_probability
ORDX200707,Electronics,Supplier C,East,354.17,Social Media,Not Returned,,25-06-2024,0,0.410611389
ORDX200708,Clothing,Supplier C,East,549.43,Organic,Returned,Defective Item,01-04-2024,1,0.426593047
ORDX200709,Clothing,Supplier A,South,593.39,Social Media,Not Returned,,10-03-2024,0,0.452104065
ORDX200710,Toys,Supplier C,South,381.36,Email,Not Returned,,22-03-2024,0,0.417293422
ORDX200711,Toys,Supplier A,West,385.12,Ads,Not Returned,,19-05-2024,0,0.410128053
ORDX200713,Books,Supplier C,South,642.47,Organic,Not Returned,,20-06-2024,0,0.437535534
ORDX200714,Books,Supplier D,East,53.31,Email,Not Returned,,24-04-2024,0,0.420089256
ORDX200716,Clothing,Supplier C,West,732.97,Email,Returned,Product Not as Described,11-05-2024,1,0.478457613
ORDX200717,Clothing,Supplier C,North,648.72,Social Media,Returned,Defective Item,11-04-2024,1,0.411706278
ORDX200718,Books,Supplier D,North,719.97,Email,Not Returned,,03-06-2024,0,0.440044833
ORDX200720,Beauty,Supplier A,North,487.25,Email,Not Returned,,11-06-2024,0,0.437157889
ORDX200721,Beauty,Supplier C,East,732.39,Email,Returned,Damaged on Arrival,12-04-2024,1,0.4744162
ORDX200722,Books,Supplier A,West,492.09,Ads,Returned,Changed Mind,14-05-2024,1,0.445773045
ORDX200724,Electronics,Supplier A,North,446.08,Email,Returned,Other,02-06-2024,1,0.418654461
ORDX200725,Electronics,Supplier A,South,277.52,Ads,Not Returned,,18-06-2024,0,0.424205216
ORDX200726,Books,Supplier A,West,422.43,Organic,Returned,Incorrect Item,08-04-2024,1,0.433049525
ORDX200728,Clothing,Supplier C,East,454.34,Email,Not Returned,,15-05-2024,0,0.446287538
ORDX200729,Clothing,Supplier B,West,744.44,Ads,Not Returned,,08-05-2024,0,0.421448335
ORDX200730,Clothing,Supplier D,West,197.59,Email,Returned,Other,09-03-2024,1,0.44679121
ORDX200732,Books,Supplier A,West,351.02,Email,Returned,Wrong Size,18-04-2024,1,0.454509848
ORDX200733,Books,Supplier C,East,646.38,Ads,Returned,Late Delivery,20-05-2024,1,0.436720965
ORDX200734,Beauty,Supplier C,West,360.13,Organic,Not Returned,,16-06-2024,0,0.433024612
ORDX200735,Clothing,Supplier C,East,368.7,Email,Not Returned,,17-06-2024,0,0.44015486
ORDX200737,Toys,Supplier C,East,597.67,Ads,Not Returned,,01-04-2024,0,0.405344201
ORDX200738,Books,Supplier D,North,667.89,Ads,Not Returned,,29-06-2024,0,0.41767414
ORDX200743,Electronics,Supplier A,North,244.69,Email,Not Returned,,25-05-2024,0,0.404502347
ORDX200744,Electronics,Supplier D,North,687.69,Social Media,Not Returned,,24-06-2024,0,0.413686636
ORDX200748,Books,Supplier D,South,42.74,Organic,Returned,Product Not as Described,04-05-2024,1,0.401969712
ORDX200751,Beauty,Supplier C,North,734.2,Email,Returned,Incorrect Item,17-06-2024,1,0.446721103
ORDX200752,Clothing,Supplier C,North,699.05,Ads,Not Returned,,16-06-2024,0,0.417526736
ORDX200753,Electronics,Supplier C,West,458.75,Email,Returned,Damaged on Arrival,19-04-2024,1,0.450939833
ORDX200754,Clothing,Supplier A,South,287.24,Email,Not Returned,,02-04-2024,0,0.451304522
ORDX200756,Beauty,Supplier B,East,422.34,Email,Not Returned,,21-06-2024,0,0.413358838
ORDX200757,Clothing,Supplier D,East,532.37,Ads,Returned,Better Price Elsewhere,17-06-2024,1,0.439957123
ORDX200758,Electronics,Supplier A,South,614.16,Social Media,Not Returned,,30-05-2024,0,0.445906964
ORDX200759,Clothing,Supplier B,South,639.58,Ads,Returned,Product Not as Described,28-05-2024,1,0.410964943
ORDX200760,Books,Supplier C,South,501.82,Ads,Returned,Product Not as Described,28-04-2024,1,0.435230119
ORDX200761,Books,Supplier B,South,304.62,Email,Not Returned,,17-05-2024,0,0.401496646
ORDX200762,Clothing,Supplier A,East,205.77,Social Media,Returned,Other,26-03-2024,1,0.415678013
ORDX200765,Books,Supplier D,West,566.3,Ads,Not Returned,,16-03-2024,0,0.449875049
ORDX200766,Beauty,Supplier C,South,552.27,Social Media,Returned,Damaged on Arrival,07-05-2024,1,0.449072589
ORDX200767,Clothing,Supplier C,North,592.66,Ads,Not Returned,,06-03-2024,0,0.410038175
ORDX200768,Books,Supplier C,West,79.26,Email,Returned,Better Price Elsewhere,13-03-2024,1,0.426973397
ORDX200770,Clothing,Supplier C,North,650.94,Ads,Returned,Changed Mind,14-06-2024,1,0.414135446
ORDX200771,Beauty,Supplier D,South,492.22,Organic,Returned,Incorrect Item,02-06-2024,1,0.446216269
ORDX200774,Clothing,Supplier D,East,648.18,Organic,Not Returned,,10-03-2024,0,0.440490688
ORDX200777,Clothing,Supplier A,South,572.75,Ads,Returned,Other,07-05-2024,1,0.452943177
ORDX200779,Clothing,Supplier D,East,370.07,Social Media,Returned,Product Not as Described,05-06-2024,1,0.426093023
ORDX200780,Electronics,Supplier A,North,456.55,Ads,Not Returned,,27-03-2024,0,0.400952769
ORDX200781,Books,Supplier A,South,305.71,Organic,Returned,Incorrect Item,02-03-2024,1,0.421648792
ORDX200783,Electronics,Supplier A,West,27.49,Organic,Not Returned,,15-04-2024,0,0.402078516
ORDX200787,Beauty,Supplier C,West,256.76,Email,Returned,Other,04-06-2024,1,0.452186306
ORDX200790,Beauty,Supplier B,South,412.31,Social Media,Returned,Wrong Size,18-04-2024,1,0.400655782
ORDX200792,Toys,Supplier C,South,141.93,Email,Not Returned,,10-05-2024,0,0.400502137
ORDX200794,Books,Supplier C,South,475.79,Social Media,Returned,Defective Item,05-04-2024,1,0.431073312
ORDX200795,Electronics,Supplier D,West,45.35,Organic,Not Returned,,02-04-2024,0,0.402135444
ORDX200797,Books,Supplier A,West,190.27,Social Media,Not Returned,,19-05-2024,0,0.421961941
ORDX200800,Clothing,Supplier D,West,696.6,Organic,Not Returned,,01-05-2024,0,0.455985382
ORDX200805,Electronics,Supplier A,East,573.91,Organic,Returned,Product Not as Described,10-03-2024,1,0.428774359
ORDX200808,Books,Supplier A,South,487.94,Social Media,Not Returned,,02-05-2024,0,0.440024343
ORDX200812,Clothing,Supplier D,East,348.76,Organic,Returned,Damaged on Arrival,02-06-2024,1,0.419200013
ORDX200813,Electronics,Supplier C,South,725.56,Email,Not Returned,,24-03-2024,0,0.467006037
ORDX200815,Books,Supplier C,East,267.32,Organic,Returned,Changed Mind,17-04-2024,1,0.402293078
ORDX200816,Clothing,Supplier C,East,523.32,Social Media,Not Returned,,13-03-2024,0,0.430140697
ORDX200819,Beauty,Supplier D,East,426.09,Social Media,Not Returned,,11-06-2024,0,0.438074045
ORDX200820,Electronics,Supplier C,West,132.82,Organic,Returned,Changed Mind,11-03-2024,1,0.401521098
ORDX200821,Beauty,Supplier C,East,337.62,Social Media,Returned,Late Delivery,18-03-2024,1,0.424923643
ORDX200822,Beauty,Supplier A,West,244.49,Social Media,Returned,Better Price Elsewhere,27-03-2024,1,0.438284012
ORDX200824,Books,Supplier A,East,565.31,Ads,Not Returned,,10-03-2024,0,0.439024596
ORDX200826,Books,Supplier C,East,244.64,Social Media,Not Returned,,17-06-2024,0,0.406021673
ORDX200827,Clothing,Supplier A,North,138.65,Email,Returned,Wrong Size,07-05-2024,1,0.404575855
ORDX200828,Books,Supplier C,East,252.51,Email,Not Returned,,21-03-2024,0,0.427382033
ORDX200832,Electronics,Supplier C,East,294.55,Ads,Returned,Defective Item,24-06-2024,1,0.408694962
ORDX200834,Books,Supplier D,West,223.86,Social Media,Not Returned,,08-03-2024,0,0.42313349
ORDX200836,Beauty,Supplier C,South,148.59,Organic,Returned,Better Price Elsewhere,31-05-2024,1,0.414929075
ORDX200837,Electronics,Supplier D,West,289.83,Social Media,Not Returned,,16-05-2024,0,0.424686005
ORDX200838,Books,Supplier A,East,242.18,Organic,Returned,Wrong Size,09-06-2024,1,0.408461154
ORDX200840,Toys,Supplier A,North,544.57,Email,Not Returned,,21-03-2024,0,0.400936795
ORDX200841,Clothing,Supplier A,West,196.06,Ads,Not Returned,,29-05-2024,0,0.429135833
ORDX200843,Clothing,Supplier C,South,443.03,Ads,Returned,Damaged on Arrival,16-05-2024,1,0.435532527
ORDX200847,Electronics,Supplier B,East,729.5,Ads,Not Returned,,14-04-2024,0,0.40110881
ORDX200848,Electronics,Supplier A,West,312.16,Social Media,Not Returned,,04-03-2024,0,0.427480014
ORDX200849,Clothing,Supplier D,South,239.72,Email,Not Returned,,12-03-2024,0,0.446669425
ORDX200852,Electronics,Supplier A,West,516.91,Social Media,Not Returned,,18-04-2024,0,0.442080035
ORDX200854,Electronics,Supplier A,West,172.88,Organic,Not Returned,,18-04-2024,0,0.412262058
ORDX200858,Beauty,Supplier C,South,384.86,Social Media,Not Returned,,27-05-2024,0,0.437085601
ORDX200859,Books,Supplier A,West,399.68,Organic,Returned,Product Not as Described,10-03-2024,1,0.431429407
ORDX200860,Clothing,Supplier A,East,141.97,Organic,Not Returned,,29-03-2024,0,0.40585683
ORDX200861,Clothing,Supplier D,West,600.01,Social Media,Returned,Changed Mind,17-03-2024,1,0.454506265
ORDX200862,Electronics,Supplier A,West,292.95,Ads,Not Returned,,15-04-2024,0,0.428410762
ORDX200864,Electronics,Supplier A,South,409.74,Email,Not Returned,,09-03-2024,0,0.452411983
ORDX200865,Electronics,Supplier D,South,401.37,Email,Not Returned,,08-06-2024,0,0.450585638
ORDX200868,Beauty,Supplier C,West,469.3,Organic,Not Returned,,16-05-2024,0,0.440818285
ORDX200869,Electronics,Supplier D,South,374.02,Ads,Not Returned,,10-05-2024,0,0.429846615
ORDX200870,Toys,Supplier C,East,464.94,Email,Not Returned,,06-04-2024,0,0.414467563
ORDX200873,Books,Supplier D,West,648.46,Organic,Not Returned,,30-03-2024,0,0.447994983
ORDX200875,Books,Supplier D,North,293.13,Email,Returned,Other,14-03-2024,1,0.409787724
ORDX200877,Books,Supplier A,East,524.6,Ads,Not Returned,,17-06-2024,0,0.436117281
ORDX200889,Toys,Supplier C,East,661.78,Organic,Returned,Better Price Elsewhere,01-06-2024,1,0.40225367
ORDX200896,Toys,Supplier D,West,49.81,Email,Returned,Defective Item,04-04-2024,1,0.403850071
ORDX200897,Books,Supplier A,West,673.97,Organic,Returned,Product Not as Described,03-06-2024,1,0.451050651
ORDX200901,Clothing,Supplier D,South,124.5,Ads,Returned,Wrong Size,22-04-2024,1,0.419748069
ORDX200902,Books,Supplier D,West,51.69,Email,Not Returned,,11-06-2024,0,0.431858532
ORDX200903,Books,Supplier D,West,58.03,Ads,Returned,Other,27-06-2024,1,0.413705402
ORDX200904,Electronics,Supplier D,West,476.46,Organic,Not Returned,,08-03-2024,0,0.432545437
ORDX200906,Clothing,Supplier C,South,641.63,Organic,Returned,Product Not as Described,25-04-2024,1,0.441981622
ORDX200907,Clothing,Supplier C,West,71.16,Ads,Returned,Incorrect Item,14-06-2024,1,0.412290062
ORDX200908,Beauty,Supplier D,North,685.15,Organic,Not Returned,,26-04-2024,0,0.423627472
ORDX200909,Clothing,Supplier D,East,136.15,Email,Not Returned,,26-06-2024,0,0.430434698
ORDX200912,Beauty,Supplier A,South,235.52,Ads,Returned,Changed Mind,17-06-2024,1,0.436820995
ORDX200913,Clothing,Supplier A,East,561.41,Social Media,Not Returned,,10-06-2024,0,0.440942075
ORDX200917,Toys,Supplier C,West,641.24,Ads,Not Returned,,15-04-2024,0,0.420188882
ORDX200918,Electronics,Supplier A,South,366.99,Email,Returned,Incorrect Item,27-06-2024,1,0.449340569
ORDX200919,Toys,Supplier D,South,378.23,Social Media,Not Returned,,28-03-2024,0,0.403121391
ORDX200921,Books,Supplier D,North,613.89,Ads,Returned,Late Delivery,26-03-2024,1,0.413867826
ORDX200922,Books,Supplier A,South,688.48,Email,Not Returned,,06-03-2024,0,0.47570481
ORDX200923,Books,Supplier A,West,364.47,Social Media,Not Returned,,18-06-2024,0,0.434337867
ORDX200925,Toys,Supplier A,South,442.2,Email,Not Returned,,12-04-2024,0,0.429631483
ORDX200928,Electronics,Supplier A,South,342.05,Email,Returned,Other,16-03-2024,1,0.447550499
ORDX200929,Toys,Supplier A,East,546.84,Organic,Not Returned,,20-06-2024,0,0.402140772
ORDX200931,Clothing,Supplier A,South,196.06,Ads,Not Returned,,21-03-2024,0,0.426022984
ORDX200933,Books,Supplier D,East,535.54,Social Media,Not Returned,,04-03-2024,0,0.433377825
ORDX200937,Books,Supplier D,North,576.01,Email,Returned,Wrong Size,10-04-2024,1,0.429778421
ORDX200939,Electronics,Supplier A,East,713.49,Ads,Returned,Product Not as Described,07-05-2024,1,0.446478793
ORDX200940,Beauty,Supplier A,North,518.56,Organic,Not Returned,,24-06-2024,0,0.413068216
ORDX200943,Clothing,Supplier A,South,198.7,Social Media,Not Returned,,18-03-2024,0,0.423918875
ORDX200946,Clothing,Supplier B,South,350.43,Email,Not Returned,,06-04-2024,0,0.409109144
ORDX200947,Books,Supplier A,West,522,Email,Not Returned,,20-05-2024,0,0.466836457
ORDX200948,Beauty,Supplier A,South,77.2,Social Media,Not Returned,,30-03-2024,0,0.42326299
ORDX200949,Beauty,Supplier D,East,65.13,Social Media,Not Returned,,27-05-2024,0,0.412478785
ORDX200951,Beauty,Supplier C,South,397.61,Email,Not Returned,,09-05-2024,0,0.45916948
ORDX200956,Toys,Supplier D,West,403.31,Ads,Not Returned,,05-05-2024,0,0.410208507
ORDX200958,Beauty,Supplier B,South,681.56,Ads,Returned,Wrong Size,22-05-2024,1,0.421840012
ORDX200960,Electronics,Supplier A,West,638.4,Social Media,Not Returned,,12-04-2024,0,0.450792319
ORDX200961,Beauty,Supplier D,North,475.21,Organic,Not Returned,,04-05-2024,0,0.408825861
ORDX200962,Clothing,Supplier C,South,30.66,Social Media,Returned,Late Delivery,09-04-2024,1,0.404113704
ORDX200964,Electronics,Supplier A,West,166.22,Social Media,Not Returned,,30-04-2024,0,0.417148585
ORDX200965,Beauty,Supplier A,South,674.72,Organic,Not Returned,,02-03-2024,0,0.460565653
ORDX200967,Books,Supplier C,West,593.16,Ads,Returned,Incorrect Item,27-03-2024,1,0.44489484
ORDX200971,Clothing,Supplier C,South,148.8,Email,Returned,Damaged on Arrival,30-06-2024,1,0.433285452
ORDX200975,Electronics,Supplier B,West,502.46,Email,Not Returned,,31-05-2024,0,0.4153503
ORDX200976,Books,Supplier C,South,397.95,Email,Not Returned,,01-06-2024,0,0.446592172
ORDX200978,Clothing,Supplier B,South,743.99,Ads,Returned,Wrong Size,29-04-2024,1,0.418318608
ORDX200979,Books,Supplier A,West,376.31,Ads,Not Returned,,24-05-2024,0,0.437488288
ORDX200980,Toys,Supplier A,West,547.52,Ads,Returned,Other,15-05-2024,1,0.421575321
ORDX200981,Books,Supplier D,East,428.19,Ads,Not Returned,,31-05-2024,0,0.428038676
ORDX200983,Books,Supplier D,East,707.81,Organic,Not Returned,,05-05-2024,0,0.44024759
ORDX200985,Beauty,Supplier B,South,558.96,Email,Not Returned,,27-06-2024,0,0.431786586
ORDX200986,Electronics,Supplier D,East,724.49,Social Media,Returned,Incorrect Item,03-04-2024,1,0.443729766
ORDX200987,Beauty,Supplier A,North,19.48,Email,Returned,Incorrect Item,11-03-2024,1,0.404091717
ORDX200988,Beauty,Supplier D,North,566.67,Organic,Returned,Damaged on Arrival,27-04-2024,1,0.415255516
ORDX200989,Beauty,Supplier A,West,465.21,Email,Returned,Changed Mind,15-05-2024,1,0.475403027
ORDX200991,Beauty,Supplier B,East,717.69,Organic,Not Returned,,30-04-2024,0,0.408041476
ORDX200993,Electronics,Supplier D,East,214.81,Social Media,Not Returned,,16-05-2024,0,0.407589244
ORDX200994,Beauty,Supplier A,South,622.68,Organic,Returned,Defective Item,09-04-2024,1,0.456816125
ORDX200997,Electronics,Supplier B,West,392.17,Email,Not Returned,,14-05-2024,0,0.407600143
ORDX200998,Toys,Supplier C,South,592.97,Organic,Returned,Other,23-05-2024,1,0.406087153
ORDX200999,Beauty,Supplier D,South,609.79,Organic,Not Returned,,25-05-2024,0,0.45466154
ORDX200001,Clothing,Supplier D,South,272.4,Organic,Not Returned,,25-11-2024,0,0.422546015
ORDX200002,Beauty,Supplier C,North,517.87,Email,Returned,Defective Item,13-08-2024,1,0.431262112
ORDX200005,Books,Supplier C,North,734.83,Email,Returned,Changed Mind,21-05-2024,1,0.434231689
ORDX200008,Books,Supplier D,West,19.2,Social Media,Returned,Wrong Size,15-03-2024,1,0.408707134
ORDX200009,Clothing,Supplier C,East,479.33,Ads,Not Returned,,26-07-2024,0,0.42931022
ORDX200011,Clothing,Supplier D,West,101.89,Social Media,Not Returned,,10-11-2024,0,0.418964191
ORDX200012,Toys,Supplier D,South,529.34,Social Media,Not Returned,,02-05-2024,0,0.413715638
ORDX200013,Electronics,Supplier C,North,747.1,Email,Returned,Incorrect Item,28-10-2024,1,0.431966566
ORDX200014,Toys,Supplier D,West,310.62,Social Media,Not Returned,,19-10-2024,0,0.401461978
ORDX200015,Clothing,Supplier B,South,656.98,Ads,Not Returned,,05-08-2024,0,0.412187771
ORDX200016,Electronics,Supplier D,West,665.45,Ads,Not Returned,,21-04-2024,0,0.453834388
ORDX200020,Clothing,Supplier D,North,654.46,Social Media,Not Returned,,27-10-2024,0,0.418894787
ORDX200021,Books,Supplier C,West,229.07,Email,Not Returned,,19-07-2024,0,0.437641932
ORDX200022,Books,Supplier D,West,450.96,Organic,Returned,Defective Item,21-09-2024,1,0.433868035
ORDX200023,Clothing,Supplier C,South,142.3,Organic,Not Returned,,14-12-2024,0,0.406604047
ORDX200024,Toys,Supplier D,East,408.72,Email,Not Returned,,05-12-2024,0,0.417291353
ORDX200025,Beauty,Supplier B,East,729.04,Organic,Returned,Wrong Size,23-11-2024,1,0.408837267
ORDX200030,Books,Supplier D,East,93.18,Social Media,Returned,Late Delivery,20-05-2024,1,0.402165718
ORDX200031,Books,Supplier A,East,499.09,Email,Not Returned,,14-07-2024,0,0.453112648
ORDX200032,Toys,Supplier C,South,331.4,Email,Returned,Incorrect Item,15-11-2024,1,0.413772455
ORDX200033,Clothing,Supplier D,East,669.22,Social Media,Returned,Better Price Elsewhere,06-05-2024,1,0.447444697
ORDX200035,Books,Supplier A,West,215.54,Organic,Not Returned,,13-12-2024,0,0.4183729
ORDX200036,Electronics,Supplier C,East,403.31,Email,Returned,Product Not as Described,23-03-2024,1,0.434978614
ORDX200039,Books,Supplier C,West,167.28,Social Media,Not Returned,,31-08-2024,0,0.412344833
ORDX200040,Books,Supplier C,West,114.66,Social Media,Not Returned,,31-08-2024,0,0.40864978
ORDX200042,Electronics,Supplier C,West,320.08,Social Media,Returned,Damaged on Arrival,05-09-2024,1,0.420011489
ORDX200045,Electronics,Supplier A,West,134.85,Email,Not Returned,,27-10-2024,0,0.435860118
ORDX200049,Books,Supplier D,North,584.97,Organic,Not Returned,,03-04-2024,0,0.404239304
ORDX200050,Beauty,Supplier D,East,223.89,Social Media,Returned,Better Price Elsewhere,05-06-2024,1,0.423686571
ORDX200052,Beauty,Supplier C,East,495.53,Organic,Not Returned,,27-10-2024,0,0.430739441
ORDX200056,Books,Supplier C,West,667.67,Email,Returned,Late Delivery,18-12-2024,1,0.469173585
ORDX200059,Toys,Supplier A,West,319.6,Social Media,Returned,Late Delivery,06-08-2024,1,0.403277943
ORDX200060,Clothing,Supplier C,North,731.98,Organic,Not Returned,,22-09-2024,0,0.412214051
ORDX200064,Toys,Supplier D,West,463.86,Ads,Not Returned,,23-07-2024,0,0.414466137
ORDX200068,Toys,Supplier D,East,611.64,Email,Returned,Changed Mind,26-10-2024,1,0.431675562
ORDX200070,Beauty,Supplier D,West,725.53,Ads,Not Returned,,27-06-2024,0,0.473996532
ORDX200071,Toys,Supplier C,West,593.89,Email,Not Returned,,28-07-2024,0,0.435485957
ORDX200075,Electronics,Supplier C,East,539.35,Ads,Not Returned,,22-11-2024,0,0.425966881
ORDX200078,Books,Supplier B,East,739.11,Social Media,Not Returned,,17-04-2024,0,0.402598731
ORDX200079,Beauty,Supplier A,South,719.93,Organic,Returned,Late Delivery,18-07-2024,1,0.463826717
ORDX200080,Beauty,Supplier A,West,190.47,Email,Not Returned,,08-05-2024,0,0.455569254
ORDX200081,Electronics,Supplier C,South,603.19,Ads,Returned,Product Not as Described,17-08-2024,1,0.439322136
ORDX200082,Toys,Supplier C,South,576.87,Organic,Returned,Product Not as Described,20-12-2024,1,0.404960857
ORDX200084,Toys,Supplier D,West,470.24,Email,Returned,Wrong Size,10-06-2024,1,0.433534276
ORDX200085,Beauty,Supplier B,East,745.88,Social Media,Not Returned,,14-05-2024,0,0.415366808
ORDX200086,Books,Supplier C,West,167.07,Social Media,Not Returned,,20-10-2024,0,0.412330067
ORDX200087,Beauty,Supplier B,South,569.32,Email,Not Returned,,12-05-2024,0,0.432524329
ORDX200089,Beauty,Supplier A,South,103.74,Email,Returned,Late Delivery,24-04-2024,1,0.446189439
ORDX200094,Beauty,Supplier A,West,613.71,Email,Returned,Incorrect Item,14-05-2024,1,0.486159838
ORDX200097,Clothing,Supplier D,West,25.03,Social Media,Not Returned,,01-05-2024,0,0.413544755
ORDX200098,Beauty,Supplier D,West,694.52,Email,Not Returned,,15-06-2024,0,0.490783341
ORDX200099,Books,Supplier B,West,332.01,Email,Returned,Product Not as Described,26-07-2024,1,0.406472685
ORDX200100,Books,Supplier A,South,335.4,Organic,Not Returned,,12-03-2024,0,0.423751211
ORDX200101,Electronics,Supplier A,East,109.99,Ads,Not Returned,,25-10-2024,0,0.403708816
ORDX200102,Electronics,Supplier D,North,513.16,Email,Not Returned,,10-03-2024,0,0.422192432
ORDX200103,Beauty,Supplier C,West,341.65,Social Media,Returned,Defective Item,04-12-2024,1,0.437129725
ORDX200105,Beauty,Supplier A,South,245.02,Email,Not Returned,,02-11-2024,0,0.456341062
ORDX200106,Toys,Supplier D,West,449.1,Social Media,Returned,Wrong Size,03-10-2024,1,0.4111551
ORDX200108,Books,Supplier B,West,665.83,Email,Not Returned,,27-11-2024,0,0.430037855
ORDX200113,Electronics,Supplier C,South,334.65,Email,Returned,Defective Item,28-12-2024,1,0.438905696
ORDX200114,Clothing,Supplier D,South,481.31,Ads,Returned,Wrong Size,31-07-2024,1,0.445154939
ORDX200115,Toys,Supplier A,West,598.93,Organic,Not Returned,,06-08-2024,0,0.41755156
ORDX200116,Books,Supplier C,West,584.41,Social Media,Returned,Late Delivery,29-11-2024,1,0.441954102
ORDX200118,Electronics,Supplier C,East,334.42,Ads,Not Returned,,18-05-2024,0,0.411493861
ORDX200119,Clothing,Supplier D,East,166.71,Email,Not Returned,,08-11-2024,0,0.432610129
ORDX200120,Beauty,Supplier C,West,88.16,Organic,Returned,Changed Mind,01-04-2024,1,0.413760006
ORDX200121,Clothing,Supplier D,East,367.06,Organic,Not Returned,,06-10-2024,0,0.420493495
ORDX200122,Beauty,Supplier C,West,545.16,Email,Not Returned,,09-09-2024,0,0.47298847
ORDX200123,Books,Supplier D,West,535.75,Organic,Not Returned,,23-03-2024,0,0.439921183
ORDX200126,Books,Supplier D,South,357.8,Social Media,Returned,Other,26-11-2024,1,0.429528783
ORDX200127,Clothing,Supplier B,West,522.83,Email,Not Returned,,09-10-2024,0,0.424359327
ORDX200128,Clothing,Supplier D,North,355.06,Ads,Not Returned,,12-03-2024,0,0.4001555
ORDX200130,Beauty,Supplier A,East,64.28,Email,Not Returned,,05-10-2024,0,0.434524105
ORDX200131,Electronics,Supplier C,East,728.05,Organic,Returned,Damaged on Arrival,19-12-2024,1,0.431677895
ORDX200132,Toys,Supplier D,West,542.32,Email,Returned,Late Delivery,08-03-2024,1,0.438677983
ORDX200134,Beauty,Supplier C,East,310.65,Ads,Returned,Product Not as Described,01-12-2024,1,0.425302478
ORDX200135,Beauty,Supplier D,East,683.13,Ads,Not Returned,,14-07-2024,0,0.458839264
ORDX200136,Toys,Supplier C,West,477.19,Ads,Not Returned,,23-10-2024,0,0.408636947
ORDX200137,Clothing,Supplier A,East,518.29,Ads,Returned,Damaged on Arrival,10-08-2024,1,0.440169061
ORDX200143,Electronics,Supplier A,North,559.62,Organic,Not Returned,,15-04-2024,0,0.400584912
ORDX200144,Books,Supplier D,South,417.88,Social Media,Returned,Defective Item,24-06-2024,1,0.433805937
ORDX200146,Clothing,Supplier A,South,741.77,Email,Not Returned,,11-05-2024,0,0.484129544
ORDX200147,Toys,Supplier A,South,473.26,Email,Not Returned,,26-09-2024,0,0.431841531
ORDX200149,Books,Supplier D,East,428.93,Social Media,Not Returned,,11-11-2024,0,0.425797192
ORDX200151,Books,Supplier C,West,410.19,Email,Not Returned,,22-04-2024,0,0.450616704
ORDX200153,Books,Supplier B,South,452.24,Email,Not Returned,,13-08-2024,0,0.411832337
ORDX200155,Books,Supplier C,South,59.96,Ads,Returned,Better Price Elsewhere,30-10-2024,1,0.404014656
ORDX200157,Books,Supplier A,West,615.79,Organic,Not Returned,,04-10-2024,0,0.446873902
ORDX200159,Clothing,Supplier D,East,382.93,Email,Not Returned,,19-06-2024,0,0.448071477
ORDX200160,Clothing,Supplier A,West,495.88,Ads,Not Returned,,26-07-2024,0,0.450568419
ORDX200162,Books,Supplier A,West,402.15,Social Media,Not Returned,,26-09-2024,0,0.437026177
ORDX200163,Electronics,Supplier A,South,686.75,Ads,Returned,Changed Mind,10-04-2024,1,0.453439965
ORDX200164,Electronics,Supplier D,West,80.14,Organic,Not Returned,,31-07-2024,0,0.404565025
ORDX200167,Clothing,Supplier D,South,270.37,Social Media,Not Returned,,28-06-2024,0,0.427794634
ORDX200168,Clothing,Supplier C,East,272.33,Email,Returned,Other,12-09-2024,1,0.433275678
ORDX200169,Home & Kitchen,Supplier D,South,561.54,Email,Not Returned,,11-03-2024,0,0.406254482
ORDX200170,Clothing,Supplier D,East,498.61,Email,Not Returned,,25-05-2024,0,0.456386842
ORDX200171,Electronics,Supplier B,West,494.7,Email,Not Returned,,09-12-2024,0,0.41480358
ORDX200172,Books,Supplier C,East,440.01,Ads,Not Returned,,05-07-2024,0,0.422049337
ORDX200173,Beauty,Supplier B,North,723.03,Email,Returned,Damaged on Arrival,09-10-2024,1,0.407364873
ORDX200174,Clothing,Supplier D,South,462.15,Email,Returned,Other,04-12-2024,1,0.462671878
ORDX200176,Books,Supplier D,North,603.63,Email,Returned,Product Not as Described,23-09-2024,1,0.431743727
ORDX200178,Books,Supplier B,East,517.9,Email,Not Returned,,20-12-2024,0,0.407761112
ORDX200179,Clothing,Supplier D,East,373.23,Organic,Returned,Damaged on Arrival,25-11-2024,1,0.42092985
ORDX200181,Toys,Supplier D,East,701.56,Organic,Not Returned,,14-12-2024,0,0.411782494
ORDX200183,Books,Supplier D,East,364.63,Ads,Returned,Late Delivery,04-07-2024,1,0.42352925
ORDX200184,Clothing,Supplier B,West,520.18,Email,Not Returned,,18-11-2024,0,0.42417149
ORDX200186,Clothing,Supplier A,West,92.18,Ads,Returned,Damaged on Arrival,24-06-2024,1,0.421767385
ORDX200188,Books,Supplier C,East,321.61,Social Media,Returned,Incorrect Item,31-03-2024,1,0.411419411
ORDX200189,Books,Supplier D,West,141.14,Email,Returned,Defective Item,15-08-2024,1,0.43823821
ORDX200191,Electronics,Supplier A,East,745.43,Organic,Not Returned,,14-06-2024,0,0.441005859
ORDX200194,Clothing,Supplier A,West,150.24,Organic,Returned,Damaged on Arrival,02-08-2024,1,0.418212566
ORDX200195,Clothing,Supplier C,West,117.78,Ads,Not Returned,,12-11-2024,0,0.415571946
ORDX200197,Beauty,Supplier D,East,280.95,Organic,Not Returned,,27-10-2024,0,0.422342513
ORDX200198,Clothing,Supplier D,South,691.2,Ads,Not Returned,,29-06-2024,0,0.460244243
